Timestamp,Container,CPU Usage,Memory Usage
2023-11-25 15:49,Visualizer,63.47%,323.5
2023-11-25 15:49,EVAM,20.12%,81.86
2023-11-25 15:54,Visualizer,59.45%,323.5
2023-11-25 15:54,EVAM,21.17%,81.28
2023-11-25 15:59,Visualizer,65.41%,323.5
2023-11-25 15:59,EVAM,20.72%,81.16
2023-11-25 16:04,Visualizer,61.95%,323.5
2023-11-25 16:04,EVAM,21.44%,90.47
2023-11-25 16:09,Visualizer,62.63%,323.5
2023-11-25 16:09,EVAM,19.82%,81.84
2023-11-25 16:14,Visualizer,59.70%,323.5
2023-11-25 16:14,EVAM,18.12%,81.16
2023-11-25 16:20,Visualizer,56.13%,323.5
2023-11-25 16:20,EVAM,18.26%,81.16
2023-11-25 16:25,Visualizer,59.00%,323.5
2023-11-25 16:25,EVAM,18.77%,81.16
2023-11-25 16:30,Visualizer,62.49%,323.5
2023-11-25 16:30,EVAM,18.86%,81.16
2023-11-25 16:35,Visualizer,62.64%,323.5
2023-11-25 16:35,EVAM,19.32%,82.15
2023-11-25 16:40,Visualizer,62.06%,323.5
2023-11-25 16:40,EVAM,19.70%,81.95
2023-11-25 16:45,Visualizer,61.56%,323.5
2023-11-25 16:45,EVAM,17.84%,81.82
2023-11-25 16:50,Visualizer,66.08%,323.5
2023-11-25 16:50,EVAM,20.35%,81.93
2023-11-25 16:55,Visualizer,60.57%,323.5
2023-11-25 16:55,EVAM,17.82%,81.79
2023-11-25 17:00,Visualizer,63.64%,323.5
2023-11-25 17:00,EVAM,19.55%,81.15
2023-11-25 17:05,Visualizer,61.73%,323.5
2023-11-25 17:05,EVAM,19.89%,81.19
2023-11-25 17:10,Visualizer,59.66%,323.5
2023-11-25 17:10,EVAM,20.04%,81.77
2023-11-25 17:15,Visualizer,58.70%,323.5
2023-11-25 17:15,EVAM,20.96%,90.4
2023-11-25 17:20,Visualizer,58.52%,323.5
2023-11-25 17:20,EVAM,20.37%,82.01
2023-11-25 17:25,Visualizer,61.03%,323.5
2023-11-25 17:25,EVAM,17.67%,81.75
2023-11-25 17:30,Visualizer,60.99%,323.5
2023-11-25 17:30,EVAM,20.17%,81.23
2023-11-25 17:35,Visualizer,60.60%,323.5
2023-11-25 17:35,EVAM,18.61%,81.09
2023-11-25 17:41,Visualizer,57.61%,323.6
2023-11-25 17:41,EVAM,16.83%,82.05
2023-11-25 17:46,Visualizer,59.04%,323.6
2023-11-25 17:46,EVAM,19.49%,81.14
2023-11-25 17:51,Visualizer,59.11%,323.6
2023-11-25 17:51,EVAM,18.52%,81.07
2023-11-25 17:56,Visualizer,58.28%,323.6
2023-11-25 17:56,EVAM,19.77%,81.71
2023-11-25 18:01,Visualizer,61.64%,323.6
2023-11-25 18:01,EVAM,17.85%,81.72
2023-11-25 18:06,Visualizer,56.16%,323.6
2023-11-25 18:06,EVAM,18.00%,81.14
2023-11-25 18:11,Visualizer,60.18%,323.6
2023-11-25 18:11,EVAM,18.41%,81.7
2023-11-25 18:16,Visualizer,60.77%,323.6
2023-11-25 18:16,EVAM,18.54%,82.18
2023-11-25 18:21,Visualizer,60.03%,323.6
2023-11-25 18:21,EVAM,18.15%,81.55
2023-11-25 18:26,Visualizer,60.59%,323.6
2023-11-25 18:26,EVAM,19.86%,81.56
2023-11-25 18:31,Visualizer,59.18%,323.6
2023-11-25 18:31,EVAM,19.03%,81.57
2023-11-25 18:36,Visualizer,59.00%,323.6
2023-11-25 18:36,EVAM,19.77%,90.2
2023-11-25 18:41,Visualizer,62.37%,323.6
2023-11-25 18:41,EVAM,19.52%,81.05
2023-11-25 18:46,Visualizer,60.36%,323.6
2023-11-25 18:46,EVAM,20.05%,81.88
2023-11-25 18:51,Visualizer,58.91%,323.6
2023-11-25 18:51,EVAM,19.37%,89.79
2023-11-25 18:56,Visualizer,57.46%,323.6
2023-11-25 18:56,EVAM,18.50%,81.72
2023-11-25 19:02,Visualizer,59.83%,323.6
2023-11-25 19:02,EVAM,19.74%,81.23
2023-11-25 19:07,Visualizer,59.48%,323.6
2023-11-25 19:07,EVAM,20.12%,89.85
2023-11-25 19:12,Visualizer,63.64%,323.6
2023-11-25 19:12,EVAM,19.32%,81.73
2023-11-25 19:17,Visualizer,59.28%,323.6
2023-11-25 19:17,EVAM,19.55%,89.86
2023-11-25 19:22,Visualizer,59.98%,323.6
2023-11-25 19:22,EVAM,18.41%,82.21
2023-11-25 19:27,Visualizer,59.45%,323.6
2023-11-25 19:27,EVAM,17.47%,81.28
2023-11-25 19:32,Visualizer,61.07%,323.6
2023-11-25 19:32,EVAM,19.53%,85.35
2023-11-25 19:37,Visualizer,61.76%,323.6
2023-11-25 19:37,EVAM,17.52%,81.71
2023-11-25 19:42,Visualizer,58.54%,323.6
2023-11-25 19:42,EVAM,18.77%,81.21
2023-11-25 19:47,Visualizer,60.68%,323.6
2023-11-25 19:47,EVAM,18.56%,81.87
2023-11-25 19:52,Visualizer,60.39%,323.6
2023-11-25 19:52,EVAM,19.12%,81.83
2023-11-25 19:57,Visualizer,64.65%,323.6
2023-11-25 19:57,EVAM,20.30%,81.72
2023-11-25 20:02,Visualizer,60.45%,323.6
2023-11-25 20:02,EVAM,17.56%,82.21
2023-11-25 20:07,Visualizer,59.04%,323.6
2023-11-25 20:07,EVAM,17.98%,81.71
2023-11-25 20:12,Visualizer,56.62%,323.7
2023-11-25 20:12,EVAM,17.78%,81.75
2023-11-25 20:17,Visualizer,58.29%,323.6
2023-11-25 20:17,EVAM,20.89%,81.72
2023-11-25 20:23,Visualizer,61.98%,323.7
2023-11-25 20:23,EVAM,20.12%,89.86
2023-11-25 20:28,Visualizer,44.09%,323.6
2023-11-25 20:28,EVAM,14.70%,86.65
2023-11-25 20:33,Visualizer,48.40%,323.6
2023-11-25 20:33,EVAM,15.68%,80.13
2023-11-25 20:38,Visualizer,46.88%,323.7
2023-11-25 20:38,EVAM,14.47%,80.11
2023-11-25 20:43,Visualizer,51.58%,323.6
2023-11-25 20:43,EVAM,16.98%,80.36
2023-11-25 20:48,Visualizer,45.02%,323.7
2023-11-25 20:48,EVAM,17.85%,80.2
2023-11-25 20:53,Visualizer,46.13%,323.7
2023-11-25 20:53,EVAM,15.04%,80.19
2023-11-25 20:58,Visualizer,46.58%,323.7
2023-11-25 20:58,EVAM,15.97%,80.46
2023-11-25 21:03,Visualizer,45.96%,323.7
2023-11-25 21:03,EVAM,16.10%,80.29
2023-11-25 21:08,Visualizer,43.57%,323.7
2023-11-25 21:08,EVAM,14.80%,80.11
2023-11-25 21:13,Visualizer,46.65%,323.7
2023-11-25 21:13,EVAM,13.87%,80.45
2023-11-25 21:18,Visualizer,47.83%,323.7
2023-11-25 21:18,EVAM,16.12%,80.46
2023-11-25 21:23,Visualizer,46.89%,323.7
2023-11-25 21:23,EVAM,15.29%,80.09
2023-11-25 21:28,Visualizer,47.90%,323.7
2023-11-25 21:28,EVAM,16.46%,80.15
2023-11-25 21:34,Visualizer,45.63%,323.7
2023-11-25 21:34,EVAM,16.96%,80.32
2023-11-25 21:39,Visualizer,51.36%,323.7
2023-11-25 21:39,EVAM,15.86%,80.55
2023-11-25 21:44,Visualizer,46.34%,323.5
2023-11-25 21:44,EVAM,15.54%,80.35
2023-11-25 21:49,Visualizer,50.13%,324.2
2023-11-25 21:49,EVAM,13.55%,81.22
2023-11-25 21:54,Visualizer,45.52%,324.2
2023-11-25 21:54,EVAM,15.49%,81
2023-11-25 21:59,Visualizer,45.50%,324.1
2023-11-25 21:59,EVAM,14.71%,81.37
2023-11-25 22:04,Visualizer,48.08%,323.9
2023-11-25 22:04,EVAM,16.32%,81.1
2023-11-25 22:09,Visualizer,48.12%,323.7
2023-11-25 22:09,EVAM,16.06%,81.16
2023-11-25 22:14,Visualizer,46.53%,323.1
2023-11-25 22:14,EVAM,15.21%,89.63
2023-11-25 22:19,Visualizer,45.50%,323.1
2023-11-25 22:19,EVAM,14.46%,81.08
2023-11-25 22:24,Visualizer,45.20%,323.1
2023-11-25 22:24,EVAM,16.05%,89.79
2023-11-25 22:29,Visualizer,47.47%,323.1
2023-11-25 22:29,EVAM,15.18%,81.16
2023-11-25 22:34,Visualizer,47.71%,323.1
2023-11-25 22:34,EVAM,15.59%,80.95
2023-11-25 22:39,Visualizer,47.10%,323.1
2023-11-25 22:39,EVAM,15.81%,81.22
2023-11-25 22:45,Visualizer,46.71%,322.9
2023-11-25 22:45,EVAM,15.63%,81.09
2023-11-25 22:50,Visualizer,45.44%,322.8
2023-11-25 22:50,EVAM,14.07%,80.53
2023-11-25 22:55,Visualizer,46.85%,322.8
2023-11-25 22:55,EVAM,14.57%,81.31
2023-11-25 23:00,Visualizer,48.55%,322.7
2023-11-25 23:00,EVAM,16.57%,81.21
2023-11-25 23:05,Visualizer,46.21%,322.7
2023-11-25 23:05,EVAM,17.04%,81.04
2023-11-25 23:10,Visualizer,46.51%,322.7
2023-11-25 23:10,EVAM,15.81%,81.27
2023-11-25 23:15,Visualizer,45.95%,322.7
2023-11-25 23:15,EVAM,14.80%,81.34
2023-11-25 23:20,Visualizer,45.14%,322.7
2023-11-25 23:20,EVAM,15.92%,81.27
2023-11-25 23:25,Visualizer,46.43%,322.7
2023-11-25 23:25,EVAM,15.93%,80.9
2023-11-25 23:30,Visualizer,43.68%,322.7
2023-11-25 23:30,EVAM,16.14%,81.05
2023-11-25 23:35,Visualizer,48.74%,322.7
2023-11-25 23:35,EVAM,14.97%,81.27
2023-11-25 23:40,Visualizer,46.10%,322.7
2023-11-25 23:40,EVAM,14.93%,81.29
2023-11-25 23:45,Visualizer,46.09%,322.7
2023-11-25 23:45,EVAM,15.51%,81.11
2023-11-25 23:51,Visualizer,45.63%,322.7
2023-11-25 23:51,EVAM,15.05%,81.11
2023-11-25 23:56,Visualizer,47.06%,322.7
2023-11-25 23:56,EVAM,14.78%,81.05
2023-11-26 0:01,Visualizer,49.74%,322.7
2023-11-26 0:01,EVAM,14.95%,80.99
2023-11-26 0:06,Visualizer,46.59%,322.7
2023-11-26 0:06,EVAM,15.86%,80.92
2023-11-26 0:11,Visualizer,46.42%,322.7
2023-11-26 0:11,EVAM,16.00%,81.29
2023-11-26 0:16,Visualizer,49.43%,322.7
2023-11-26 0:16,EVAM,15.98%,80.93
2023-11-26 0:21,Visualizer,44.27%,322.7
2023-11-26 0:21,EVAM,14.55%,80.89
2023-11-26 0:26,Visualizer,46.28%,322.7
2023-11-26 0:26,EVAM,14.02%,81.26
2023-11-26 0:31,Visualizer,46.58%,322.7
2023-11-26 0:31,EVAM,15.37%,81.05
2023-11-26 0:36,Visualizer,47.63%,322.7
2023-11-26 0:36,EVAM,16.13%,81.24
2023-11-26 0:41,Visualizer,45.05%,322.7
2023-11-26 0:41,EVAM,14.25%,81.23
2023-11-26 0:46,Visualizer,47.45%,322.7
2023-11-26 0:46,EVAM,15.85%,81.02
2023-11-26 0:51,Visualizer,46.00%,322.7
2023-11-26 0:51,EVAM,14.85%,81.25
2023-11-26 0:56,Visualizer,48.52%,322.7
2023-11-26 0:56,EVAM,16.39%,81.25
2023-11-26 1:02,Visualizer,47.73%,322.7
2023-11-26 1:02,EVAM,14.91%,81.03
2023-11-26 1:07,Visualizer,46.21%,322.7
2023-11-26 1:07,EVAM,15.56%,81.04
2023-11-26 1:12,Visualizer,44.96%,322.7
2023-11-26 1:12,EVAM,15.85%,81.05
2023-11-26 1:17,Visualizer,45.77%,322.7
2023-11-26 1:17,EVAM,14.91%,81.05
2023-11-26 1:22,Visualizer,43.96%,322.7
2023-11-26 1:22,EVAM,14.98%,81.26
2023-11-26 1:27,Visualizer,44.28%,322.7
2023-11-26 1:27,EVAM,15.47%,81.25
2023-11-26 1:32,Visualizer,46.09%,322.7
2023-11-26 1:32,EVAM,14.95%,81.2
2023-11-26 1:37,Visualizer,47.24%,322.7
2023-11-26 1:37,EVAM,15.00%,80.89
2023-11-26 1:42,Visualizer,45.79%,322.7
2023-11-26 1:42,EVAM,16.20%,81.23
2023-11-26 1:47,Visualizer,44.84%,322.7
2023-11-26 1:47,EVAM,15.77%,81.35
2023-11-26 1:52,Visualizer,46.65%,322.7
2023-11-26 1:52,EVAM,15.29%,80.88
2023-11-26 1:57,Visualizer,44.99%,322.7
2023-11-26 1:57,EVAM,16.54%,83.86
2023-11-26 2:02,Visualizer,46.06%,322.7
2023-11-26 2:02,EVAM,14.54%,81.2
2023-11-26 2:08,Visualizer,45.52%,322.7
2023-11-26 2:08,EVAM,15.30%,81.09
2023-11-26 2:13,Visualizer,45.98%,322.7
2023-11-26 2:13,EVAM,15.21%,81.08
2023-11-26 2:18,Visualizer,46.72%,322.7
2023-11-26 2:18,EVAM,14.68%,81.01
2023-11-26 2:23,Visualizer,45.41%,322.7
2023-11-26 2:23,EVAM,14.82%,81.01
2023-11-26 2:28,Visualizer,47.87%,322.7
2023-11-26 2:28,EVAM,15.10%,80.98
2023-11-26 2:33,Visualizer,45.61%,322.7
2023-11-26 2:33,EVAM,14.70%,81
2023-11-26 2:38,Visualizer,47.58%,322.7
2023-11-26 2:38,EVAM,14.75%,81.22
2023-11-26 2:43,Visualizer,44.32%,322.7
2023-11-26 2:43,EVAM,16.09%,80.91
2023-11-26 2:48,Visualizer,43.69%,322.8
2023-11-26 2:48,EVAM,14.81%,80.98
2023-11-26 2:53,Visualizer,44.64%,322.8
2023-11-26 2:53,EVAM,16.14%,80.99
2023-11-26 2:58,Visualizer,45.43%,322.8
2023-11-26 2:58,EVAM,14.16%,81.03
2023-11-26 3:03,Visualizer,45.53%,322.8
2023-11-26 3:03,EVAM,14.27%,81.18
2023-11-26 3:08,Visualizer,45.22%,322.7
2023-11-26 3:08,EVAM,15.38%,81.2
2023-11-26 3:13,Visualizer,45.96%,322.7
2023-11-26 3:13,EVAM,15.07%,81.03
2023-11-26 3:19,Visualizer,46.16%,322.7
2023-11-26 3:19,EVAM,14.70%,81.32
2023-11-26 3:24,Visualizer,44.79%,322.7
2023-11-26 3:24,EVAM,14.73%,81.04
2023-11-26 3:29,Visualizer,43.84%,322.7
2023-11-26 3:29,EVAM,16.03%,80.85
2023-11-26 3:34,Visualizer,47.09%,322.6
2023-11-26 3:34,EVAM,14.15%,80.83
2023-11-26 3:39,Visualizer,46.89%,322.6
2023-11-26 3:39,EVAM,14.56%,80.85
2023-11-26 3:44,Visualizer,43.05%,322.6
2023-11-26 3:44,EVAM,15.65%,81.09
2023-11-26 3:49,Visualizer,47.52%,322.6
2023-11-26 3:49,EVAM,15.81%,80.99
2023-11-26 3:54,Visualizer,44.99%,322.9
2023-11-26 3:54,EVAM,14.30%,80.75
2023-11-26 3:59,Visualizer,46.92%,322.9
2023-11-26 3:59,EVAM,14.62%,80.8
2023-11-26 4:04,Visualizer,44.73%,322.9
2023-11-26 4:04,EVAM,15.85%,88.91
2023-11-26 4:09,Visualizer,45.66%,322.9
2023-11-26 4:09,EVAM,14.95%,81.16
2023-11-26 4:14,Visualizer,47.31%,322.9
2023-11-26 4:14,EVAM,16.19%,80.94
2023-11-26 4:19,Visualizer,46.31%,322.9
2023-11-26 4:19,EVAM,15.36%,81.17
2023-11-26 4:24,Visualizer,45.74%,322.9
2023-11-26 4:24,EVAM,15.67%,81.07
2023-11-26 4:30,Visualizer,47.12%,322.9
2023-11-26 4:30,EVAM,15.98%,81.01
2023-11-26 4:35,Visualizer,47.34%,322.9
2023-11-26 4:35,EVAM,16.03%,81.16
2023-11-26 4:40,Visualizer,45.46%,322.9
2023-11-26 4:40,EVAM,14.48%,80.93
2023-11-26 4:45,Visualizer,47.27%,322.9
2023-11-26 4:45,EVAM,14.60%,80.99
2023-11-26 4:50,Visualizer,43.42%,322.9
2023-11-26 4:50,EVAM,14.74%,86.37
2023-11-26 4:55,Visualizer,45.74%,322.9
2023-11-26 4:55,EVAM,14.59%,80.95
2023-11-26 5:00,Visualizer,43.42%,322.9
2023-11-26 5:00,EVAM,16.06%,81.15
2023-11-26 5:05,Visualizer,45.38%,322.6
2023-11-26 5:05,EVAM,15.52%,80.47
2023-11-26 5:10,Visualizer,43.95%,322.6
2023-11-26 5:10,EVAM,15.01%,80.74
2023-11-26 5:15,Visualizer,44.30%,322.6
2023-11-26 5:15,EVAM,15.25%,80.46
2023-11-26 5:20,Visualizer,47.31%,322.6
2023-11-26 5:20,EVAM,15.89%,80.68
2023-11-26 5:25,Visualizer,44.24%,322.6
2023-11-26 5:25,EVAM,14.82%,80.66
2023-11-26 5:30,Visualizer,46.65%,322.6
2023-11-26 5:30,EVAM,15.30%,80.94
2023-11-26 5:36,Visualizer,45.86%,322.6
2023-11-26 5:36,EVAM,14.98%,80.61
2023-11-26 5:41,Visualizer,44.76%,322.6
2023-11-26 5:41,EVAM,15.63%,80.7
2023-11-26 5:46,Visualizer,47.71%,322.6
2023-11-26 5:46,EVAM,14.67%,80.66
2023-11-26 5:51,Visualizer,42.12%,322.6
2023-11-26 5:51,EVAM,12.96%,80.51
2023-11-26 5:56,Visualizer,43.82%,322.6
2023-11-26 5:56,EVAM,14.32%,80.6
2023-11-26 6:01,Visualizer,46.72%,322.6
2023-11-26 6:01,EVAM,14.81%,80.81
2023-11-26 6:06,Visualizer,45.92%,322.6
2023-11-26 6:06,EVAM,15.76%,80.19
2023-11-26 6:11,Visualizer,44.04%,322.6
2023-11-26 6:11,EVAM,14.05%,80.49
2023-11-26 6:16,Visualizer,44.39%,322.6
2023-11-26 6:16,EVAM,15.16%,80.59
2023-11-26 6:21,Visualizer,43.60%,322.6
2023-11-26 6:21,EVAM,15.30%,80.46
2023-11-26 6:26,Visualizer,43.58%,322.6
2023-11-26 6:26,EVAM,15.16%,80.6
2023-11-26 6:31,Visualizer,46.00%,322.6
2023-11-26 6:31,EVAM,16.09%,80.93
2023-11-26 6:36,Visualizer,45.97%,322.6
2023-11-26 6:36,EVAM,14.80%,80.81
2023-11-26 6:41,Visualizer,45.54%,322.6
2023-11-26 6:41,EVAM,13.84%,80.8
2023-11-26 6:47,Visualizer,43.37%,322.6
2023-11-26 6:47,EVAM,15.07%,80.94
2023-11-26 6:52,Visualizer,46.56%,322.6
2023-11-26 6:52,EVAM,14.16%,80.82
2023-11-26 6:57,Visualizer,47.06%,322.6
2023-11-26 6:57,EVAM,16.60%,84.39
2023-11-26 7:02,Visualizer,46.75%,322.6
2023-11-26 7:02,EVAM,14.41%,80.66
2023-11-26 7:07,Visualizer,45.81%,322.6
2023-11-26 7:07,EVAM,16.30%,80.67
2023-11-26 7:12,Visualizer,46.60%,322.6
2023-11-26 7:12,EVAM,15.39%,80.67
2023-11-26 7:17,Visualizer,47.10%,322.6
2023-11-26 7:17,EVAM,15.78%,80.62
2023-11-26 7:22,Visualizer,47.56%,322.6
2023-11-26 7:22,EVAM,14.81%,80.62
2023-11-26 7:27,Visualizer,48.36%,322.6
2023-11-26 7:27,EVAM,16.21%,80.62
2023-11-26 7:32,Visualizer,48.35%,322.6
2023-11-26 7:32,EVAM,14.64%,80.49
2023-11-26 7:37,Visualizer,48.35%,322.6
2023-11-26 7:37,EVAM,16.10%,80.75
2023-11-26 7:42,Visualizer,51.31%,322.6
2023-11-26 7:42,EVAM,15.14%,80.96
2023-11-26 7:47,Visualizer,49.95%,322.6
2023-11-26 7:47,EVAM,16.89%,80.92
2023-11-26 7:53,Visualizer,49.52%,322.6
2023-11-26 7:53,EVAM,15.01%,80.75
2023-11-26 7:58,Visualizer,49.53%,322.6
2023-11-26 7:58,EVAM,16.53%,80.71
2023-11-26 8:03,Visualizer,48.64%,322.6
2023-11-26 8:03,EVAM,17.07%,81
2023-11-26 8:08,Visualizer,49.77%,322.6
2023-11-26 8:08,EVAM,16.48%,80.73
2023-11-26 8:13,Visualizer,52.73%,322.6
2023-11-26 8:13,EVAM,17.10%,80.78
2023-11-26 8:18,Visualizer,52.67%,322.6
2023-11-26 8:18,EVAM,17.08%,88.66
2023-11-26 8:23,Visualizer,52.20%,322.6
2023-11-26 8:23,EVAM,16.18%,80.84
2023-11-26 8:28,Visualizer,54.78%,322.6
2023-11-26 8:28,EVAM,18.41%,81.3
2023-11-26 8:33,Visualizer,58.24%,322.6
2023-11-26 8:33,EVAM,19.30%,82.07
2023-11-26 8:38,Visualizer,55.89%,322.7
2023-11-26 8:38,EVAM,18.26%,81.36
2023-11-26 8:43,Visualizer,56.20%,322.7
2023-11-26 8:43,EVAM,19.14%,81.04
2023-11-26 8:48,Visualizer,56.08%,322.7
2023-11-26 8:48,EVAM,17.39%,80.9
2023-11-26 8:53,Visualizer,55.02%,322.7
2023-11-26 8:53,EVAM,17.78%,81.32
2023-11-26 8:58,Visualizer,56.25%,322.7
2023-11-26 8:58,EVAM,17.78%,85.95
2023-11-26 9:03,Visualizer,57.15%,322.7
2023-11-26 9:03,EVAM,18.06%,81.2
2023-11-26 9:08,Visualizer,57.54%,322.7
2023-11-26 9:08,EVAM,18.71%,81.63
2023-11-26 9:14,Visualizer,59.51%,322.7
2023-11-26 9:14,EVAM,17.96%,81.5
2023-11-26 9:19,Visualizer,59.32%,322.7
2023-11-26 9:19,EVAM,18.70%,81.66
2023-11-26 9:24,Visualizer,62.74%,322.7
2023-11-26 9:24,EVAM,19.06%,82.64
2023-11-26 9:29,Visualizer,62.47%,322.7
2023-11-26 9:29,EVAM,21.82%,90.89
2023-11-26 9:34,Visualizer,56.56%,322.6
2023-11-26 9:34,EVAM,18.73%,81.64
2023-11-26 9:39,Visualizer,63.13%,322.6
2023-11-26 9:39,EVAM,20.09%,81.71
2023-11-26 9:44,Visualizer,61.94%,322.6
2023-11-26 9:44,EVAM,20.06%,81.66
2023-11-26 9:49,Visualizer,60.88%,322.6
2023-11-26 9:49,EVAM,17.64%,82.3
2023-11-26 9:54,Visualizer,58.71%,322.6
2023-11-26 9:54,EVAM,18.68%,81.59
2023-11-26 9:59,Visualizer,60.79%,322.6
2023-11-26 9:59,EVAM,18.25%,81.59
2023-11-26 10:04,Visualizer,60.17%,322.6
2023-11-26 10:04,EVAM,19.33%,82.23
2023-11-26 10:09,Visualizer,60.90%,322.6
2023-11-26 10:09,EVAM,18.71%,81.59
2023-11-26 10:14,Visualizer,61.42%,322.6
2023-11-26 10:14,EVAM,18.92%,82.25
2023-11-26 10:19,Visualizer,60.42%,322.6
2023-11-26 10:19,EVAM,19.88%,82.3
2023-11-26 10:24,Visualizer,63.19%,322.6
2023-11-26 10:24,EVAM,20.23%,81.61
2023-11-26 10:29,Visualizer,61.26%,322.6
2023-11-26 10:29,EVAM,19.81%,82.44
2023-11-26 10:35,Visualizer,61.62%,322.6
2023-11-26 10:35,EVAM,18.97%,82.32
2023-11-26 10:40,Visualizer,59.93%,322.6
2023-11-26 10:40,EVAM,18.94%,81.64
2023-11-26 10:45,Visualizer,59.51%,322.6
2023-11-26 10:45,EVAM,21.07%,82.35
2023-11-26 10:50,Visualizer,59.58%,322.6
2023-11-26 10:50,EVAM,19.49%,90.97
2023-11-26 10:55,Visualizer,61.20%,322.6
2023-11-26 10:55,EVAM,20.08%,82.33
2023-11-26 11:00,Visualizer,62.16%,322.6
2023-11-26 11:00,EVAM,20.72%,81.64
2023-11-26 11:05,Visualizer,63.84%,322.6
2023-11-26 11:05,EVAM,19.40%,82.61
2023-11-26 11:10,Visualizer,61.66%,322.6
2023-11-26 11:10,EVAM,18.53%,81.59
2023-11-26 11:15,Visualizer,59.58%,322.6
2023-11-26 11:15,EVAM,20.30%,90.7
2023-11-26 11:20,Visualizer,58.77%,322.6
2023-11-26 11:20,EVAM,17.97%,81.51
2023-11-26 11:25,Visualizer,58.28%,322.6
2023-11-26 11:25,EVAM,18.84%,81.48
2023-11-26 11:30,Visualizer,53.47%,322.6
2023-11-26 11:30,EVAM,18.24%,81.92
